"año","CIF","CMUN","CMUNXL","DEGURBA","Eco_Afiliados_Tem_Porc_Resid","Eco_Afiliados_Total","Eco_Cap_Nec_Financ","Eco_Contratos_Indef","Eco_Contratos_Temp","Eco_Contratos_Total","Eco_Distrib_Renta_P80_20","Eco_Energ_Elect_PC","Eco_Establec_Hotel","Eco_Imp_Saldo_Nfinanc","Eco_Ind_RDBM_PC","Eco_Indice_Gini","Eco_Paro_100","Eco_Paro_Porc_Evol","Eco_PBI_municipal_pc","Eco_Pre_Deuda_Viva","Eco_Pre_Gastos_Liquidados","Eco_Pre_Ingresos_Liquidados","Eco_Renta_Neta_Media_PP","Eco_Uds_Productivas","Entidad","MA_Incendios","MA_Pelig_Incend_AltoExt","MA_Sup_Forestal_Arbol","MA_Sup_Forestal_Desarb","MA_Sup_Forestal_Total","MA_Sup_Protegida","MA_Sup_quemada","Municipio","NATCODE","Pob_Crecim_Relativo","Pob_Dependencia","Pob_Edad_Media","Pob_Empadronada","Pob_Empadronada_H","Pob_Empadronada_M","Pob_Envejecimiento","Pob_EV_65_H","Pob_EV_65_M","Pob_EV_65_Total","Pob_EV_H","Pob_EV_M","Pob_EV_Total","Pob_Grupo","Pob_Juventud","Pob_Saldo_Migratorio","Soc_Bibliot_públicas","Soc_Bienes_Cult","Soc_Cines_Proy","Soc_Ed_Bachiller","Soc_Ed_Cent_Priv_NoUni","Soc_Ed_Cent_Pub_NoUni","Soc_Ed_CiclosFormat","Soc_Ed_ESO","Soc_Ed_Especial","Soc_Ed_Infantil","Soc_Ed_Primaria","Soc_Ent_Credito","Soc_Mov_Auto_T","Soc_Mov_Est_Cercan","Soc_Mov_Gasolin","Soc_Mov_Hosp_T","Soc_Mov_Lin_Autob","Soc_Mov_Muni_5000_T","Soc_Mov_Turismos_Pub","Soc_Salud_Ambul","Soc_Salud_CentrosS","Soc_Salud_Consult","Soc_Salud_Def_Otras","Soc_Salud_Def_SistCirc","Soc_Salud_Def_SistResp","Soc_Salud_Def_Tumor","Soc_Salud_Discapacidad","Soc_Salud_Farmacia","Soc_Serv_Social_Centros","Soc_Teatros","Soc_Vivienda_Libre","Superficie","Terr_Zonas_Estad_CM"
"2017","P2814400D","144","28144","2-Intermedio",15.96,3170,"Cumple",257,70.12,860,3.2,2948.76,5,2358970.78,19861.24,35.4,4.81,-1,175347,110.38,8365.69,10213.06,14655,928,"Soto del Real",NA,NA,NA,NA,NA,99.9944737172269,NA,"Soto del Real","34132828144",1.46,1.46,40.83,8607,4223,4384,15.34,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",16.6,135,1,0,0,2,3,4,2,2,0,6,3,3,6.339,0,2,NA,5,0,3,0,1,0,31.25,23.44,23.44,21.88,369,3,5,NA,NA,42.86,"SIERRA CENTRAL"
"2018","P2814400D","144","28144","2-Intermedio",16.39,3337,"NO CUMPLE",276,71.49,968,3.1,2830.46,5,-1188481.62,20217.54,34.7,4.44,-0.37,182697,35.43,11194.37,9380.24,15364,930,"Soto del Real",NA,NA,NA,NA,NA,99.9944737172269,NA,"Soto del Real","34132828144",1.01,1.01,41.2,8694,4268,4426,15.32,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",15.92,175,1,0,0,2,3,4,2,2,0,6,3,3,6.339,0,2,NA,5,0,3,0,1,0,31.58,31.58,17.11,19.74,380,3,5,0,NA,42.86,"SIERRA CENTRAL"
"2019","P2814400D","144","28144","2-Intermedio",16.73,3496,"Cumple",212,77.82,956,2.9,2761.22,5,1018871.49,NA,33.9,4.27,-0.17,190639,0,9030.43,9723.99,15884,978,"Soto del Real",NA,NA,NA,NA,NA,99.9944737172269,NA,"Soto del Real","34132828144",1.21,1.21,41.57,8799,4302,4497,15.85,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",15.33,230,1,0,1,2,3,5,2,2,0,7,3,3,6.339,0,NA,NA,5,0,3,0,1,0,39.71,29.41,8.82,22.06,398,3,5,0,NA,42.86,"SIERRA CENTRAL"
"2019(P)","P2814400D","144","28144","2-Intermedio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21224.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soto del Real",NA,NA,NA,NA,NA,99.9944737172269,NA,"Soto del Real","34132828144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.339,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.86,"SIERRA CENTRAL"
"2020","P2814400D","144","28144","2-Intermedio",21.2,3603,"Capacidad de financiación",183,77.95,830,2.8,2766.62,5,1730422.38,19027.45,32.7,3.89,-0.39,NA,0,7092.83,8815.71,16046,965,"Soto del Real",NA,NA,NA,NA,NA,99.9944737172269,NA,"Soto del Real","34132828144",2.07,2.07,41.88,8981,4399,4582,16.23,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",14.69,201,1,0,2,2,2,5,2,2,0,6,3,3,6.339,0,2,NA,6,0,NA,NA,1,0,51.4,27.1,3.74,17.76,422,3,6,0,NA,42.86,"SIERRA CENTRAL"
"2021","P2814400D","144","28144","2-Intermedio",20.03,3480,NA,198,80.4,1010,NA,2747.33,5,NA,NA,NA,4.7,0.81,NA,0,NA,NA,NA,963,"Soto del Real",NA,NA,NA,NA,NA,99.9944737172269,NA,"Soto del Real","34132828144",1.22,1.22,42.26,9091,4458,4633,16.57,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",14.02,133,1,0,2,2,2,5,2,2,0,6,3,3,6.339,0,2,NA,6,0,NA,NA,1,0,45.24,16.67,11.9,26.19,440,3,5,0,NA,42.86,"SIERRA CENTRAL"
"2022","P2814400D","144","28144","2-Intermedio",19.83,3621,NA,479,44.56,864,NA,2616.24,8,NA,NA,NA,3.68,NA,NA,NA,NA,NA,NA,987,"Soto del Real",29,"16.43365135",33.9161353896058,48.0687154856009,81.9848508752066,99.9944737172269,0.606586477511465,"Soto del Real","34132828144",1.07,1.07,NA,9188,4522,4666,16.97,NA,NA,NA,NA,NA,NA,"5.001-20.000 hab.",13.69,NA,1,NA,2,2,NA,NA,2,2,0,5,3,NA,6.339,NA,NA,22.002,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,3,4,NA,NA,42.86,"SIERRA CENTRAL"
"2023","P2814400D","144","28144","2-Intermedio",13.55,3749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soto del Real",NA,NA,NA,NA,NA,NA,NA,NA,"34132828144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","P2814500A","145","28145","3-Rural",NA,NA,NA,NA,NA,NA,NA,2805.43,NA,NA,11264.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",NA,NA,37.35,1547,771,776,14.8,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.97,83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.193,0,NA,NA,2,12.715,0,0,NA,NA,NA,37.5,12.5,12.5,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2002","P2814500A","145","28145","3-Rural",NA,NA,NA,NA,NA,NA,NA,3510.57,NA,NA,11507.94,NA,NA,NA,NA,NA,1222.48,1076.22,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",NA,NA,37.05,1655,834,821,14.44,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.31,97,1,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,14.193,0,NA,NA,2,12.715,0,0,NA,NA,NA,27.27,0,45.45,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2003","P2814500A","145","28145","3-Rural",NA,NA,NA,NA,NA,NA,NA,4017.04,NA,NA,11937.92,NA,NA,NA,NA,NA,1463.78,1670.04,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",NA,NA,37,1761,875,886,13.86,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.89,125,1,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,14.193,0,NA,NA,1,12.715,0,0,NA,NA,NA,14.29,14.29,35.71,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2004","P2814500A","145","28145","3-Rural",NA,NA,NA,NA,NA,NA,NA,4226.43,NA,NA,12284.16,NA,NA,NA,NA,NA,1792.89,1948.35,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",6.59,6.59,36.89,1877,951,926,13.27,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.17,160,1,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,14.193,0,NA,NA,1,12.715,0,0,NA,NA,NA,30.77,19.23,23.08,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2005","P2814500A","145","28145","3-Rural",NA,NA,NA,NA,NA,NA,NA,5187.96,NA,NA,12820.51,NA,NA,NA,NA,NA,2602.99,2959.89,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",8,8,36.27,2027,1031,996,11.99,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.11,66,1,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,14.193,0,NA,NA,1,12.715,0,0,NA,NA,NA,33.33,6.67,13.33,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2006","P2814500A","145","28145","3-Rural",NA,NA,NA,69,86.03,494,NA,4716.26,NA,NA,13293.43,NA,NA,NA,NA,NA,2398.94,2244.08,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",3.5,3.5,36.58,2097,1071,1026,11.78,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.07,208,1,NA,NA,0,0,1,0,0,0,1,0,NA,14.193,0,NA,NA,1,12.715,0,0,NA,NA,NA,11.76,5.88,35.29,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2007","P2814500A","145","28145","3-Rural",NA,NA,NA,40,90.54,423,NA,4281.29,NA,NA,13596.87,NA,3.62,NA,NA,NA,4150,4037.73,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",9.35,9.35,35.97,2293,1168,1125,10.82,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.62,164,1,3,NA,0,0,2,0,0,0,2,1,NA,14.193,0,NA,NA,1,12.715,0,0,NA,NA,NA,40,10,25,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2008","P2814500A","145","28145","3-Rural",NA,NA,NA,54,82.24,304,NA,4365.7,NA,NA,14001.16,NA,5.3,1.68,NA,NA,3886.47,3935.44,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",7.81,7.81,36.01,2472,1277,1195,10.6,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.19,257,1,3,NA,0,0,2,0,0,0,2,1,NA,14.193,0,NA,NA,1,12.715,0,0,NA,NA,NA,33.33,5.56,27.78,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2009","P2814500A","145","28145","3-Rural",NA,NA,NA,94,85.8,662,NA,4487.54,0,NA,14155.87,NA,8.14,2.84,NA,385.27,3100.44,3226.81,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",8.78,8.78,35.68,2689,1381,1308,9.78,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.18,205,1,3,NA,0,1,2,0,0,0,3,1,NA,14.193,0,NA,NA,2,12.715,0,0,NA,NA,NA,38.71,19.35,16.13,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2010","P2814500A","145","28145","3-Rural",NA,NA,NA,51,95.89,1240,NA,4167.07,0,NA,14142.1,NA,8.75,0.6,NA,294.16,2860.09,2882.45,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",8.85,8.85,35.87,2927,1487,1440,9.81,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",16.91,152,1,3,NA,0,2,2,0,0,0,4,1,NA,14.193,0,NA,NA,2,12.715,0,0,0,1,33.33,19.05,33.33,14.29,NA,1,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2011","P2814500A","145","28145","3-Rural",NA,NA,NA,94,87.19,734,NA,4075.24,0,NA,14284.7,NA,9.55,0.8,NA,181.03,3411.16,3639.37,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",6.25,6.25,35.89,3110,1583,1527,9.65,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.68,51,1,3,NA,0,2,2,0,0,0,4,1,NA,14.193,0,NA,NA,2,12.715,0,0,0,1,46.67,26.67,10,16.67,NA,1,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2012","P2814500A","145","28145","3-Rural",NA,NA,NA,133,63.16,361,NA,3656.07,0,NA,13543.94,NA,10.26,0.71,NA,119.89,2420.36,2473.23,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",2.19,2.19,36.46,3178,1619,1559,10.26,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",17.43,79,1,3,NA,0,2,2,0,0,0,4,1,NA,14.193,0,NA,NA,3,12.715,0,0,0,1,34.38,28.13,18.75,18.75,99,1,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2013","P2814500A","145","28145","3-Rural",NA,NA,"cumple",29,88.54,253,NA,3647.46,0,268488.39,13590.08,NA,11.68,1.42,NA,80.66,2091.2,2187.75,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",1.04,1.04,36.66,3211,1610,1601,10.62,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",19.22,-8,1,3,NA,0,2,2,0,0,0,4,1,NA,14.193,0,NA,NA,3,12.715,0,0,0,1,39.13,34.78,4.35,21.74,113,1,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2014","P2814500A","145","28145","3-Rural",NA,NA,"Cumple",31,90.72,334,NA,3504.74,0,233819.17,13719.48,NA,9.95,-1.73,NA,29.69,1996.69,2123.88,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",1.74,1.74,37.09,3267,1642,1625,11.11,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.52,74,1,3,NA,0,2,2,0,0,0,4,1,NA,14.193,0,NA,NA,3,12.715,0,0,NA,NA,36.36,27.27,9.09,27.27,113,1,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2015","P2814500A","145","28145","3-Rural",21.23,1060,"Cumple",49,90.39,510,2.9,3271.73,0,500934.4,14103.8,32.7,9.23,-0.72,51253,21.06,2012.39,2482.6,11309,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",3.18,3.18,37.55,3371,1700,1671,11.81,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.33,44,1,3,0,0,2,2,0,0,0,4,1,NA,14.193,0,NA,NA,3,12.715,0,0,0,1,19.23,50,19.23,11.54,131,1,3,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2016","P2814500A","145","28145","3-Rural",21.06,1116,"Cumple",71,84.5,458,2.9,3222.83,1,158606.01,14486.44,33.7,8.11,-1.11,50441,13.04,2342.09,2474.85,10899,282,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",2.37,2.37,37.78,3451,1718,1733,12.29,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.75,103,1,3,0,0,2,2,0,0,0,4,1,1,14.193,0,NA,NA,3,12.715,0,0,0,1,40,20,12,28,142,1,3,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2017","P2814500A","145","28145","3-Rural",22.14,1224,"Cumple",85,81.4,457,2.8,3050.94,1,282565.04,14513.04,30.6,5.68,-2.43,53653,5.32,2553.38,2810.05,11351,284,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",3.54,3.54,37.98,3573,1769,1804,12.71,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",19.31,29,1,3,0,0,2,2,0,0,0,4,1,1,14.193,0,1,NA,3,12.715,0,0,0,1,35.71,21.43,28.57,14.29,154,1,3,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2018","P2814500A","145","28145","3-Rural",19.79,1263,"Cumple",86,80.14,433,2.6,2901.74,1,163654.1,14577.65,30.7,5.66,-0.02,48904,0,2907.42,3051.71,11754,301,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",4.25,4.25,38.31,3725,1850,1875,12.64,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",19.14,119,1,3,0,0,2,2,0,0,0,4,1,0,14.193,0,1,NA,2,12.715,0,0,0,1,34.15,24.39,19.51,21.95,164,1,3,0,NA,38.51,"NORDESTE COMUNIDAD"
"2019","P2814500A","145","28145","3-Rural",21.03,1360,"Cumple",69,89.13,635,2.5,2837.96,1,-88151.79,NA,29.8,5.13,-0.53,55717,0,2761.95,2679.97,12456,301,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",3.54,3.54,38.29,3857,1906,1951,12.29,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",19.13,114,1,3,0,0,2,2,0,0,0,4,1,0,14.193,0,NA,NA,2,12.715,0,0,0,1,24.24,36.36,15.15,24.24,177,1,3,0,NA,38.51,"NORDESTE COMUNIDAD"
"2019(P)","P2814500A","145","28145","3-Rural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15159.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.193,NA,NA,NA,NA,12.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2020","P2814500A","145","28145","3-Rural",21.84,1447,"Capacidad de financiación",69,74.25,268,2.8,2687.69,1,115860.57,13607.49,31.1,5.06,-0.07,NA,0,3044.31,3162.42,12239,308,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",4.02,4.02,38.61,4012,1992,2020,12.54,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",19.07,103,1,3,0,0,1,2,0,0,0,3,1,0,14.193,0,1,NA,2,12.715,NA,NA,0,1,56.67,21.67,5,16.67,187,1,3,0,NA,38.51,"NORDESTE COMUNIDAD"
"2021","P2814500A","145","28145","3-Rural",18.11,1375,"Necesidad de financiación",86,82.23,484,NA,2603.44,1,-66319.27,NA,NA,5.75,0.69,NA,0,2980.66,2913.99,NA,298,"Talamanca de Jarama",NA,NA,NA,NA,NA,75.1256045614713,NA,"Talamanca de Jarama","34132828145",2.77,2.77,38.84,4123,2032,2091,12.61,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.8,149,1,3,0,0,1,2,0,0,0,3,1,0,14.193,0,1,NA,2,12.715,NA,NA,0,1,48.48,27.27,15.15,9.09,193,2,3,0,NA,38.51,"NORDESTE COMUNIDAD"
"2022","P2814500A","145","28145","3-Rural",20.15,1509,NA,266,74.67,1050,NA,2444.66,2,NA,NA,NA,4.61,NA,NA,NA,NA,NA,NA,310,"Talamanca de Jarama",14,"30.6649238108108",7.02447210462505,9.55823351276494,16.58270561739,75.1256045614713,0.129832605717871,"Talamanca de Jarama","34132828145",2.11,2.11,NA,4210,2053,2157,13.54,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",18.38,NA,1,NA,0,0,NA,NA,0,1,0,3,1,NA,14.193,NA,NA,32.036,NA,12.715,NA,NA,0,1,NA,NA,NA,NA,NA,2,3,NA,NA,38.51,"NORDESTE COMUNIDAD"
"2023","P2814500A","145","28145","3-Rural",11.43,1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Talamanca de Jarama",NA,NA,NA,NA,NA,NA,NA,NA,"34132828145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","P2814600I","146","28146","3-Rural",NA,NA,NA,NA,NA,NA,NA,3346.98,NA,NA,8603.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",NA,NA,39.95,2003,1040,963,21.02,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",16.48,109,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77,0,NA,NA,2,11.141,1,0,NA,NA,NA,44.74,10.53,18.42,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2002","P2814600I","146","28146","3-Rural",NA,NA,NA,NA,NA,NA,NA,4364.29,NA,NA,8984.23,NA,NA,NA,NA,NA,1255.21,1320.78,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",NA,NA,40.39,2100,1086,1014,21,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",15.57,137,1,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,3.77,0,NA,NA,2,11.141,1,0,NA,NA,NA,43.9,31.71,14.63,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2003","P2814600I","146","28146","3-Rural",NA,NA,NA,NA,NA,NA,NA,4508.4,NA,NA,9565.52,NA,NA,NA,NA,NA,1378.39,1591.15,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",NA,NA,39.22,2262,1195,1067,19.27,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",15.52,75,1,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,3.77,0,NA,NA,2,11.141,1,0,NA,NA,NA,48,26,12,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2004","P2814600I","146","28146","3-Rural",NA,NA,NA,NA,NA,NA,NA,4820.42,NA,NA,9891.9,NA,NA,NA,NA,NA,2243.15,2112.86,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",2.17,2.17,40.75,2311,1182,1129,21.64,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",15.23,96,1,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,3.77,0,NA,NA,2,11.141,1,0,NA,NA,NA,36.36,29.55,6.82,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2005","P2814600I","146","28146","3-Rural",NA,NA,NA,NA,NA,NA,NA,4926.02,NA,NA,10375.37,NA,NA,NA,NA,NA,1878.78,1808.22,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",5.3,5.3,40.1,2433,1250,1183,19.69,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",14.96,52,1,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,3.77,0,NA,NA,2,11.141,0,0,NA,NA,NA,38.46,21.15,9.62,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2006","P2814600I","146","28146","3-Rural",NA,NA,NA,84,76,350,NA,4961.51,NA,NA,10726.99,NA,NA,NA,NA,NA,1524.59,1554.8,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",1.4,1.4,39.83,2468,1280,1188,18.8,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",14.18,123,1,NA,NA,0,0,2,0,0,0,2,1,NA,3.77,0,NA,NA,2,11.141,0,0,NA,NA,NA,27.59,34.48,17.24,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2007","P2814600I","146","28146","3-Rural",NA,NA,NA,52,82.89,304,NA,5403.7,NA,NA,11025.22,NA,2.29,NA,NA,NA,2133.14,2014.31,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",0.77,0.77,39.19,2487,1292,1195,17.73,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",14.27,72,1,0,NA,0,0,2,0,0,0,2,1,NA,3.77,0,NA,NA,2,11.141,0,0,NA,NA,NA,39.47,23.68,18.42,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2008","P2814600I","146","28146","3-Rural",NA,NA,NA,38,83.97,237,NA,4999.61,NA,NA,11314.14,NA,4.23,1.94,NA,NA,1695.55,1833.13,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",2.65,2.65,38.96,2553,1323,1230,17.2,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",14.57,-25,1,0,NA,0,0,2,0,0,0,2,1,NA,3.77,0,NA,NA,2,11.141,0,0,NA,NA,NA,46.67,23.33,13.33,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2009","P2814600I","146","28146","3-Rural",NA,NA,NA,20,96.77,620,NA,4886.44,1,NA,11355.87,NA,6.72,2.49,NA,77.41,2237.77,2201.79,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",-0.31,-0.31,39.51,2545,1317,1228,17.49,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",14.46,53,1,0,NA,0,0,2,0,0,0,2,1,NA,3.77,0,NA,NA,2,11.141,0,0,NA,NA,NA,46.51,9.3,20.93,NA,NA,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
"2010","P2814600I","146","28146","3-Rural",NA,NA,NA,15,98.7,1151,NA,4712.51,1,NA,11305.63,NA,8.99,2.27,NA,20.53,1999.36,2208.16,NA,NA,"Tielmes",NA,NA,NA,NA,NA,7.0593797124283,NA,"Tielmes","34132828146",1.41,1.41,39.48,2581,1336,1245,16.58,NA,NA,NA,NA,NA,NA,"1.001-5.000 hab.",14.45,22,1,0,NA,0,0,2,0,0,0,2,1,NA,3.77,0,NA,NA,2,11.141,0,0,0,1,11.63,65.12,11.63,11.63,NA,1,NA,NA,NA,26.6,"SUDESTE COMUNIDAD"
